audiocap_id,youtube_id,caption
2349,-vAbC-3iTqg,A person speaking while interacting with dishes
22754,8lZoQb1krBM,A machine running and making noises
43399,KRk_e8ILveA,Infants cry loudly
31823,DME3Ti3DyFo,A helicopter idles nearby
49139,O8zdd2V4_cA,"A mechanical blowing, followed by a very high speed series of clicks, repetitively"
46345,MND6EQS4Ftw,Wind blowing hard as a horse clip clops and a man speaks
46341,MMv9Si9CnoE,Crinkling plastic followed by a man speaking
49130,O8fDStDVZGc,A faucet is turned on and fills a glass
77659,h452aOgfsSY,A woman speaks as she sets glasses on a table and crinkles some plastic
1888,-j7SkfUP6bY,A boy gives a speech presentation
1886,-j6DN6_SRtg,Male speaker in a foreign language
1884,-j1q_NZkYJ8,Rapid fire gunshots then male voice
1883,-j1b5RlXQkk,Make speaking and giving speech
1881,-is9go0kH4A,A man is speaking and we hear the spray of water
1880,-irxR9bi1u4,Birds chirping and water rustling
81094,j_lu9Jm82gA,A train goes by blowing the horn a few times in a quiet setting
11713,3ijkT9Ci4vI,Women sobbing and babies crying
11712,3igrbjfZK8I,Some smacking and crashing followed by a person speaking and a small explosion
11711,3igmCMqi7R8,"Music plays, thunder claps, water splashes, and an adult male speaks"
11710,3icXHC6GQjY,Bus engine acceleration noise
11717,3ivPCS8Jryc,Turbalent wind chopper blades
11716,3iugzEOAtaM,A dog bow-wows and shakes something as he whimpers
2227,-sD4zibhTFc,Thank goodness the firemen have managed to get everyone out
97417,vs83tFXL0TI,"An adult male is speaking, and music plays very softly in the background"
97412,vrueFdmio8U,A loud spray machine is washing something as a creaky chair in the background
97410,vrtvxXQuYSQ,A man speaks as metal pots and pans are clanking.
97418,vs9e1gfFby4,A motorcycle engine running idle before revving several times as a man speaks briefly
64067,YL2hpzAMX7s,Water rushes nearby as a horse walks quietly
64066,YL00Mhoy1s0,"A person snores nearby several times at moderate volume, and then a can falls on the floor"
64060,YKtnUavzojE,A man speaking with clanking in the background
17003,617LMnMm9FA,Silence followed by a cat meowing very softly
17007,61DKFMimy0o,Water running then a woman speaks
17006,61CL8uUdd4k,Birds chirping outdoors followed by a male voice talking and a banging sound
102278,zeIr7Ms0pAE,Clicking and ticking of an idling engine being revved
96511,vBXPyBiyJG0,Siren sounds are coming from an emergency vehicle
102275,ze8rfg3ftY8,Humming and vibrations from an idling engine with men speaking
102277,ze95z5R8UdY,A man talking followed by a power tool drilling as whistling music plays in the background
102271,ze0sa2-OryM,A lawn mower running steadily for some time
60764,W0zAS_GEBOA,A young man speaking followed by rapid clicks
9689,2tmyLqFP41c,A man speaks and then clapping begins and then another man begins to give a speech
63497,XwK4iKEo3Bc,A motorcycle engine running idle
9681,2tdHHT0wNV0,Man speaking and cat meowing
9680,2tasnlJcA08,A man delivers a monologue
9682,2thEiD8IAhM,Water is running from water faucet
9685,2tiWfh4z1x0,Cars rev engines loudly
9684,2tiMSpzfqYI,Clanking and sliding following by a slam and speech
62726,XPuKn65tV3g,Frying and stirring food with female voice
64097,YM8cou28PJc,A woman talking with snoring in the background
96519,vC3bjv2ZYgM,Water runs onto a hard surface and a child speaks
20510,7dusGvb0Iys,A telephone rings loudly two times
20513,7e6oCwUc7Gg,Voices over a television followed by a dog howling
20515,7e8B4t3EM6s,People speak and wind blows as a dog pants
20516,7eA1-V_YvPs,A car engine idles
101448,yzKrNkj7D1M,Helicopter drone flying
42114,JbH4WXE7XOg,A loud heavy wind blows into the mic as a boat moves over water the motor is fairly quiet
42111,Jb8YAhQ6EMk,Pots and pans rattle as water stream out of a faucet and a woman speaks the entire time
80323,j-bwGGEXzFs,Horses trotting as a crowd of people talk and softly applaud
48777,NuwQGAOfWU8,Some object is tapped
48770,Nug7wBVIQtU,Some liquid flows while a man talks
14633,4yHqED3t-5k,"Some humming, a man cheers, a police siren, a car speeds"
75655,fbNmnmuCha8,A diesel truck accelerates and passes by
29339,C0J3RBP3DkQ,A truck driving as emergency sirens go off
57841,U0UbHAWhnfI,A vehicle engine works on idle
8805,2XGUhCnZ-kw,A vehicle engine is revving
18594,6ks5icr9LX4,A woman giving a speech
78433,hcSddyHAHq8,Audio hissing and a man speaking with a single wet plopping followed by wood clanking then soft scrapping
78435,hcVRudhson8,Water is gurgling loudly followed by a slight inhale rumble and faint mumble
91356,rD2ssFTGM9Q,Water pours from a roof and rain falls while a man speaks
30842,CpsX5ymIuTQ,Rain falling and thunder roaring
59446,V8HgvN21iLw,A toilet flushing followed by a child speaking
59443,V8CdoLsT7HA,A person snores repetitively
34346,EjWzqA3aNWQ,A speed boat speeds in the distance with waves crashing and a person nearby speaking briefly
59449,V8LV0UGOdpQ,A large engine is rumbling very close nearby
30467,CbjwG807kC8,Cocking of weapons with heavy rapid gunfire
30461,CbX-9mNDVSg,A woman speaking
79208,iAXyrmDuBb0,A person snores and groans heavily
76636,gLmVWVtzCWI,A motor vibration noise
84692,mCj1rk1vskQ,Vehicles running and roving
34691,EvQtf5dvClc,A series of firecrackers popping
34697,Ev_2UfpIjpc,A man jabbers loudly and constantly as the rest of the crowd joins in while a racing car comes closer and moves further away
67802,_waM2-2QnK8,Horn honking with birds chirping and voices in the background
67804,_wk7Bhutevw,A person sneezing then sniffling
92808,sJWuskG-I_c,A man speaks as a power tool runs then stops followed by a few clicks
58160,UDq_9ho43bk,"Engine revving up, idling, then revving again"
24515,9eZM-aiStIk,A sewing machine hums and beeps while people chatter
24514,9eYjAN3jDnU,Engine running distantly with distant speech
24517,9ebafY4yFqc,Continuous rainfall with faint murmuring
24516,9e_dGZcEHTE,Clicking sounds are followed by a female voice and a sewing machine
24511,9ePfqjpHBZg,A person discusses loud idle sound coming from their vehicle
24512,9eRgdTr6sKA,A engine revs and then speeds into the distance followed by a second engine
656,-F2iVXnr4Bo,Someone snores while the TV plays in the background
652,-ExI4i-1UV4,Sheep baaing and walking through the grass
653,-F04zBMt2Qs,A car engine is running
650,-EtLB3VM1zo,A man speaking while vehicles are driving by
23150,8ySgBrIeF0k,A bell is ringing continuously
23152,8yUuhG3xyT8,A man is speaking while water trickles in the background
23153,8yW2YBngGns,"A man speaking, another man speaks"
23154,8yWyX-FSMaI,A crowd applauding
22203,8VXj3w0_nq4,A door unlocking
22202,8VUxzR-cpsc,"An adult female laughs and speaks, and a cat meows"
22207,8VjdNs4lqus,A horse runs and a woman speaks
22206,8VavzRcNdIc,A dog barks and some sheep bleat
22205,8VZs-wTEuCE,Baby crying and a dog sobbing
3885,0Yos4NBUkq0,A male speech and sewing machine
3884,0YkesuESSRA,A man and woman speak over crinkling
3886,0Yr5LE3o1rc,A older woman speaks over crinkling
3880,0YfMbMeZtjo,A woman speaking and a car driving by
3888,0Yw8cCewUYc,Faint noise of a woman speaking among a crowd of muffled audience chatter
28179,BQeoI1OS4PE,Birds are chirping and pigeons are cooing while a motor vehicle engine idles followed by two beeps of a horn
79475,iM4cDjGY9vY,A man speaks while a keyboard is typed
55149,SAIsVhAvRT0,Deep voice of a man speaking
91929,rdTd0pB21Tw,A bird flaps wings as a fan whirs nearby and wind blows while pigeons coot
56495,T5No0BO0PSM,Fireworks fly and explode
89621,prU0QKsjH60,A man speaking during vehicle traffic with horns honking and an emergency siren going off in the distance
35562,FUQNBbrLto8,"Animal bleating, woman speaking with a man laughing followed by the animal bleating again in the background"
35561,FUMxhwx58Us,A man is speaking when a door creaks open and closes while people are speaking far in the background
91345,rCS50Slr4tk,A doorknob being turned and released
101213,ynM268_zhs8,An insect flies at constant pace
101212,ynKyeGlvKwg,A man speaks followed by digital beeps
101211,ynJ8G5jQWmw,A speedboat engine running as wind blows into a microphone followed by a motorboat engine running idle then starting up as water flows then sprays
101210,ynIW3SGW8BI,A horse trotting at a steady rate as wind blows into a microphone
101214,ynN5VY1ntqk,Music with metallic vibrations plays
61403,WTRhGtiAyN4,Some liquid flows
61405,WTjtACgdklw,Music plays while fighting occurs and a dog barks
78985,i1-mdVmovYU,Talking followed by power tools
78984,i0wkuLNmKf8,A woman speaks and a sheep bleats
79219,iAx8w0OT51Q,A jet engine runs steadily
27358,B06c9rJ5UrM,A man speaking followed by quacking
27359,B09jnw3CHCY,"Bee buzzing sounds are continuous while a low, muffled, tapping movement is in the background"
75966,frRIg-iowqg,A continuous beep sound
27352,B-tQn1Lyh70,"Beeping, murmuring and light wind followed by a loud horn"
27350,B-tAtVkLAX8,Rustling and clanking
27351,B-tGDio0G2g,Dogs bark in the distance and smaller dogs pant nearby
27356,B-zkdQ6VVUk,A woman speaking
27357,B0-mRzIeW-A,Crisp objects softly collide and paper was crumpled
27355,B-zj1tYexw4,A man speaking followed by clanking
25264,A2Dma6ZDxwY,A man speaking
27955,BJbHBVwvUJ8,A hammer banging is followed by a man speaking
25268,A2I9DG_hffc,A man speaking and brief hissing
27956,BJboSKAR2R0,Wind sounds are followed by a motorboat and male voice
32035,DSk-bzwbupo,Speech and water splashing
32033,DSir0_W7SFg,A young girl speaking as water splashes
74381,egEfSDtmNMo,Water pouring and dripping sounds
74380,egDjEvFo1fk,A man and woman is speaking finished with a squeak
74383,egLA4oBrYbE,Some surface is rubbed
27953,BJZ5U4bXsd8,Dogs barking a whimpering with speech and laughter
56724,TF_2DiR32vE,Animals bleating with shearing clipping sounds
56729,TFqxcHZfGzg,Male voice and drilling in wood
101969,zP4quOSP_ps,A man speaks with some light rustling then vibrations from a power tool
101968,zP3TtWCFZQ4,Several pigeons coo
101963,zOhWBlir2iA,Some rustling and clicking with men speaking and rain falling
101965,zOtr4awwLLo,Metal sawing wood followed by metal scrapping then a power tool drilling
101964,zOhYdzr9GNE,Water splashing and gurgling
101966,zOvVvKe5EM0,Wind blows and a man speaks with pigeons cooing and flapping their wings
14087,4jM3o6M_Jn4,A woman is speaking and a dog whimpers
33125,E2Kdw48U4BM,A man speaks as a motor hums
75389,fQd3kysb4a0,A man is speaking and a quick banging
99392,xL_ZBYaNpHk,Multiple people laugh and someone coughs repeatedly
58603,UYhYHxxSpsM,Man speaking followed by sewing machine running and stopping
3579,0Q_TqcxGFck,A woman is speaking and dishes are clanging together and water boils
3575,0QSg9bSOgbA,Male giving a dog a command and dog responding with a bark
3574,0QR0A1vHBHY,A woman speaking to a crowd
3577,0QV1l7vPDX4,Adult males are speaking and a large vehicle engine is running
3576,0QUyf6fYJOo,"A makes a gasp, followed by and explosion and a group of people laughing and talking"
3573,0QNfF9SUMZo,"Birds tweet, a passing car honks its horn, someone gets hit, and a voice screams"
70604,bv8ssrjgedk,Some crumbled rustles and then scrapes with no background sounds
29793,CFfT69ce5Ho,A gun is shot several times
70609,bvMQ36wvQko,Rustling with distant traffic and dogs barking with a duck quacking
86780,niiTsBRD_6g,Water is splashing around a boat as a man is yelling
14604,4xavgiBgNfI,A propeller is rotating at a slow speed
18585,6kWQyFkTf0E,Mechanical vibrations followed by sharp smacks
14601,4xVbPN-H-lE,A motor is running and water is splashing
38665,HOPW2CdCX7k,A train running on railroad tracks running by as steam hisses
38661,HOHf5WdBpnY,"A device beeps loudly, followed by a person making onomatopoeic beeping sounds"
30475,Cc-dZA5mEyc,A woman speaks with some hissing and rustling
30474,CbycqmUtIBk,Rain is hitting ground hard and thunder is rolling in sky as a man speaks
18057,6VsuO0G-8xo,A truck engine idles while someone is talking
18054,6VpQHwFg2vo,A aircraft engine roars then an aircraft passes by
18053,6VoOTPQ7jzQ,Girls speak then burp
18052,6VnTXiQLt6Q,A motorized toy run followed by a man speaking
23530,99nhxGl2ilg,A person says something and operates a sewing machine
18059,6VuHL1S2EWI,A man is doing a cartoon cat voice and meows
18058,6VtoLXnEzLU,An engine is revved up multiple times before it stops and a man speaks
23536,9A1Sm-1KEqo,A utensil clinks against pots and pans
33874,ESsDhdDHdOk,A drill tool works
33875,ESsUj8ehKBk,Water from a stream bubbles
30780,CnIj49wWF2U,Loud static noise with one thumping sound
30783,CnK9jhPCZoU,The humming of an engine with whooshing of helicopter blades and a wind blowing
23534,99v5S2Rv2v4,A person is talking while a motorcycle is running
42767,K0oQaeZqurw,A cat hissing and meowing as a snake hisses with a man shouting briefly
730,-GlyNVaSgtU,"Wind, water, gurgling water"
732,-GnxeX-Gw_8,Guys are speaking followed by guns shot sound
737,-GtmLu0wDP8,Adult man and women having a conversation
46220,MHa0kflIc-g,"A person yells, and then ducks quack and people cheer"
89183,pZU7ElEiGJU,Someone speaks and another whistles
89181,pZBCR3aULx4,Two different male voices talking while there is sizzling in the background
89180,pZ47vpHJJCs,A power tool drilling followed by plastic thumping against a wooden surface and wood clacking
76915,gXlGXE1Y5HE,A clock ticking with gears briefly cranking before plastic snaps
77957,hH1lA1L7sos,Bees buzzing with a slight metal tapping sound near the end
54200,RYTRvSnC3l0,Two young males speaking
77950,hGa3w9JFNlg,Male narration and birds chirping with wind chimes
94498,tbxxHiAaCk4,Low frequency motorboat churning
15267,5EwXuzu29WM,"Loud vibrations from a powerful motor, an engine roars, wind blows"
15264,5Eod6vLlRPo,"People speak, a baby laughs"
15263,5EoDHOO6w7U,A woman gives a speech
15260,5EiJ9GziPWM,Man giving a monologue
15269,5Ey9GnbfJTU,A rooster alarm clock following repetitive beeping
15268,5Ewlrreoq4Y,"Older man is verbalizing something while a clip-clop, clip-clop noise continues"
96113,uq_Rn_6FVRM,"A woman speaks nearby, followed by a man speaking and a dog barking in the distance"
35953,Fj3bLbIi5iE,A jackhammer is constantly going in the background as a few people talk softly in the background
31432,D8tmm9r4ELs,Man talking as horse is splashing in water
82329,kU43JPApzZw,"Rain falling from the sky, hitting the ground, muffled voices, and thunder"
35959,FjDPGbyT4EU,Plastic clacking followed by a machine rumbling and water swishing then liquid fizzing
19728,7H0o44EgekM,An engine is revved way up then throttles down and idles
