audiocap_id,youtube_id,caption
1447,-YLpD1UW8qU,Very little sound is heard other than something being touched or moved
1446,-YKCuLVqIWQ,A crowding is applauding and chanting in a stadium
1444,-YGmBWcc4CI,A vehicle raising sound followed by the clapping of the people in the crowd
1443,-YDgnw597_g,The crowd clapping while the man is giving speech
1441,-YBf29L2yJc,A muffled engine revs while a persistent whining and buzzing occurs
1440,-YB0C_g5NBw,Different species of birds chirp in the distance
23037,8utr82ke-Rk,A girl calling an animal and a cat meowing
23035,8ui_tm_RKeY,A firetruck moving with its siren blaring
23032,8u_1hxvSqkQ,"The wind is blowing, traffic is present, a horse is trotting, and an adult male speaks in the background"
29780,CFMUM51bwbQ,A car honks followed by an engine trying to start
22348,8_CB_4UTfU8,A vehicle honking the horn and revving up
22347,8_Bb9gLQVSs,A person snoring
22344,8_3xyxyHnUw,A man is speaking and baby ducks chirping
22345,8_6QM0E0fFw,A woman speaks while paper crinkles
22342,8_099Y9Pba0,A woman talking and laughing while stirring liquid
22343,8_0dRVgJBes,A loud explosion and people cheering
43461,KUj1vFN_2iw,A man speaks while bells ring and music plays
77261,gljmLe8FthY,"People talk as a horse clip-clops quietly in the distance, and then a person talks as a crowd applause"
53666,RA4M3ughGSM,A loud horn with vehicle noises in the background
77265,glyZUCN3BfU,A vehicle engine starting up then running idle before revving
77264,glsR4ymaZSY,A child talks nearby loudly and laughs
79555,iPzNzhwwsK8,"Many birds coo, cheep and chirp and wings flap as two adult males speak in the foreground"
28619,BcenzwLGukc,Cricket noise with wind and a frog croaks
86221,nImZsEota5A,Continuous steam hissing
79559,iQGztcbPgWI,A train passes and blows a horn
28615,BcIz0mobcag,A beep sounds twice
73012,dehiuDG74FE,Waves are splashing followed by applause
73013,dem8ht4oN90,"Loud, continuous buzzing"
92392,rzf_Ts-29Fo,Motor vehicle chugging multiple times attempting to start
92398,s-1g0_KrLFI,A railroad car goes by closely on rails and blows a piercing steam whistle
59914,VSIF59NrbxI,Guitar music playing with birds chirping then a man sings
35625,FX1Jx-KTa1c,A series of train horns sounding over a train running on railroad tracks
23692,9ETVLFTsx-s,"People speak indistinctly, accompanied by a loud water stream noise"
23691,9ETJycafsKg,A package is being crumpled
23690,9ESjGUPb_Rs,"Adults and children laughing and talking, and background noise"
23696,9EaErBGcmQw,A man speaks while insects buzz
23695,9EWD75GuJak,Racing car sounds with muted mans voice
23694,9EUgHbQdXmU,People laughing and a male voice speaking
23699,9EfqLwqDZG8,An engine accelerating quickly
32938,DwTw2wxxUKw,Vehicle engine is starting and idling
32939,DwWAoPpbYMo,A woman speaking as another woman speaks faintly in the background while leaves rustle
79604,iSaqMJceoRM,A low electric hum and then a dog cries a few times
56629,TBP9k2Xsj6g,Laughter with a child speaking followed by applause
56622,TB02v2AfdbE,A man talking then another man talking followed by a crowd laughing
95837,udW3oBqB6_Q,Trickling water together with some speech and rustling
56627,TBLj98wodtM,Flushing toilets then rapid tapping
93134,sY6vqAzvhWE,A vehicle engine runs
71153,cKJZVL2kxAg,A helicopter passes overhead
23968,9Mecstt0Fx4,A person kissing and a baby laughing
23961,9MYOFz7-POg,A man speaking
23960,9MWJhseyG74,A horn sounds as a train is coming down a track
23963,9M_W88-cYN0,Whooshing followed by distorted speech and buzzing
23962,9MZ4RjYiy8o,Ringing of a cowbell which a chicken crowing in the distance and goats bleating nearby
23965,9MaVD8k9aWg,Baby continuously crying
74797,f-DBiwuhr6k,Someone speaks on a loudspeaker
23967,9MbofZGPZ_s,A male voice speaking from a short to medium distance
27279,AyeV3wAmWdY,Men speaking followed by a child yelling
27278,Aye09rceSh8,Water lapping and a male voice followed by slapping water sounds
27271,AyKVS4NsWmg,An engine sputtering as men speak
27272,AyOXXDZowmA,People speaking faintly followed by a quick sizzle and a deep boom
27274,AyQkYPYXLys,"An adult female speaks, metal clinks, and a young female laugh, and this is repeated five times, then a young female speaks, laughs and sneezes and this is repeated twice and then two extra sneezes, then an adult male begins to speak"
61293,WOm0X7Kwg90,Thunder cracks in the distance and rain falls
199,-4D3Gkyisyc,Men speaking while vehicle engine idles
198,-4BWc0v8Y7U,"Birds chirp, baby chicks cheep, a rooster crows, and an animal grunt occurs"
195,-490yf0Fsj8,Low background conversation midst loud splashing and unsteady streams of pouring
194,-47OMrNfA0A,Train honking and bell ringing
197,-4B9Xf1b1yI,Birds are chirping and sheep bleats
196,-4B1PkgXOMI,"Sniffling, heavy breathing and a sneeze"
191,-45YCn58LSk,A man talking and sizzling followed by scraping
190,-450EsuQYao,Birds chirping man speaking
193,-46xqouqMxA,A kitten mewling
192,-46mOzNQICY,A large bang followed by a cat hiss and growl
74245,ea9vp-w4iCg,Water running continuously with birds chirping in the background
74246,eaBzsYGX-Z8,A kid laughing followed by a woman laughing while a man speaks through a speaker
74248,eaJ2NhIodeo,Ocean waves crashing as footsteps run on sand followed by dogs barking while wind blows into a microphone
75288,fLldS_JpnaE,A baby crying followed by a voice wailing
75287,fLkEGY1Q9gU,A man is speaking while something is repeatedly hitting the ground
75285,fLj8wKWa9k4,"Rain, thunder and a horn noise"
39841,I8gtJYmhx8Y,"A bang, clicking and rustling noise"
6823,1ipyPEo9jus,Infant crying frantically
39849,I8tcY6o9syQ,Strong wind noise with birds tweeting and a man talks
39848,I8qXAw6Syjw,People talking followed by a motorcycle revving sporadically
70541,bsIV_TiGpLE,A toy emergency vehicle rings its siren
70540,bsHRFtS2vZY,A cat meowing then purring as a young girl speaks
75282,fLdUiSyZTRQ,Birds chirp in the background quietly
6824,1iq5ZwmIsCM,A loud drill makes multiple small vibrations
91720,rUXFhlSY75c,A jet engine runs steadily
44302,L0SqIg3B9uM,Engine revving up and blowing up
41820,JQeA5yDfeSo,A train horn honking as a train runs on railroad tracks followed by a high-pitched train horn then a woman speaking
3453,0NIW_5zr2zg,"A bird or animal makes a noise, then a dog barks"
3451,0NFzRKGUF24,A small motor is running and being revved somewhat
3456,0NQfTsmE4tA,Engine idling then beginning to rev up
3457,0NQgRfoIsC0,A large motor vehicle is running and adult males are talking
3455,0NQ4q4Dzctg,A duck quacks multiple times
3458,0NREcrTZMU0,Toilet flushing
3459,0NRbrHjxkFk,Multiple voices speak with a vehicle in the background
41338,J6FB_OcHdNk,Clip clops from a horse with faint speaking from people
41330,J5zkGAdLjO4,A man laughing then sniffling before sneezing followed by another man laughing
41333,J634XW5DNrA,"A lady talking making boom, breathing and hissing noises"
96596,vFhrsAWLUKA,"A man speaks, someone laughs, and a man and boy speaks with music in the background"
86446,nTJLAKHSx30,"A young boy talking, followed by a bird flapping its wing and something splashing in the water while a man and woman are talking in the background"
40060,IICMPuV8wpM,A faint quick bang
86440,nT8-kDTLCZk,Consistent thumps and a door closes followed by a police car siren
14149,4ksEvXq-i7w,A cat meows a person laughs and speaks
14145,4kqNo2Iphpg,Engine with background talking and music with a deep base
14144,4kmKc1bUHw8,Wind is blowing and something is rustling
14147,4ks0_dkWNGw,A cat meows once
14146,4krcbOaBYCk,A man is giving a speech
14141,4kgd3ja-6TI,Birds are flapping their wings and people are talking in the distance
14140,4kdyG-zcxw0,Phone is ringing and woman is talking
14143,4kk8OLURa9E,A man gives a speech to a noisy crowd
93766,t2azv8MxKac,"In a quiet environment, a tune is whistled"
15818,5U-_8_97k7o,Multiple large explosions
102654,zwgDCOc9vCI,Typing and clicking on a keyboard
102655,zwgKT5FFYIU,A woman talking as a group of dogs bark while a door creaks open followed by a man speaking softly in the background
102652,zwWRBhVTC18,Plastic rattling followed by compressed air releasing as a lawn mower runs in the distance and birds chirp in the background
102653,zwdx3YiYcSw,A desktop printer operating
102650,zwPtG8ddruM,A vehicle accelerates followed by a man talking
102651,zwS3NlGMXoc,A toy helicopter motor starting up then flying as wind blows into a microphone
15810,5TqSRMvAGuI,An engine softly clacks
15812,5TqxfqRNb2U,Human speech with a duck softly quacking
15813,5TwM0Oqljv8,People giggling and water splashing
15814,5TxbaYT-o_s,"Water trickles, motorized vibrations"
15816,5U-66CNbOaU,"A crowd is clapping and cheering, and an adult male speaks"
15817,5U-KlgZr4BY,A train engine from a distance
11182,3VarJCENEZA,A helicopter is in use and people are talking
11183,3VbOnpBE-Pg,Man is talking
89117,pWKtecz1A1k,Some surface is rubbed and an insect flies
11180,3VWFyEE18D4,A woman speaks followed by a whimper sound and a hand petting and tapping
14499,4uDh9kO7TP4,"A woman speaks, small dogs bark and whine"
18332,6cwH7edjnvI,"A man speaks, some people laugh, and explosions occur in the background"
14491,4trGKbbTmC4,A dog barks and people are talking
14497,4u9VlBM4UqI,Water is flowing down
18334,6cxqVqUnjY8,Male voices communicating back and forth while an engine is running in the background
14355,4qBXePjpr_Q,"Emergency vehicle sirens are blowing, motor vehicle engines are running, and a car door slams"
18675,6n4sp1Io-b0,A car motor runs
76497,gFJVNBOC2JU,A man speaks with a bird chirping consistently
76493,gF9_ZSsZYVM,"Rustling, murmuring and chirping followed by a gunshot and then laughter"
76492,gF7BXi8QWGk,A vehicle engine running then revving as an air horn blows several times
38035,H-tsKPlDn7U,A vehicle door opening and closing as two men are talking while a dog is barking before a vehicle engine starts up and accelerates
38034,H-tboMQKHOE,A gun is shot and loaded while a duck quacks and a man briefly talks
71001,cCdSg4XQNMs,A loud close continuous oink of a pig and then people yelling in the background
71000,cCaZo2I7Mu4,An airplanes engines roar with static in the background
18679,6nJ9zXqHerc,A person speaks then food fries
11189,3Vn45ZJ1iOA,Men are yelling and a gun is being fired
89045,pT6JvsBkfKs,A man yells and a number of cannons far then rattles and gunfire
89048,pTBUrSTgiXo,A toy helicopter engine starting up then flying
5722,1HvP1jbGlv8,"An adult male is speaking, crickets are chirping, and hissing is occurring"
19136,70NrXtKwesM,A man is speaking over a microphone as his voice reverberates
27497,B4t4ut6hH6g,Mechanical humming and a faint ticking clock
19135,70JxIOkUj_w,A woman is giggling then burps and laughs
47040,Mn1k3aOGxnc,A baby laughs and a silly man makes turkey gobble sounds
19134,70E3Fgu44rQ,Wind is picking up at a fast speed
47044,MnIR5gyERFw,"Wind blows nearby, as people talk and scream in the distance"
57695,TvV5WGeHqK0,Something explodes
5727,1HzQFCrWnOA,A child is talking and in the background sound of water trickling
87479,oGzBVIHahaY,A burst of wind followed by a loud splash then a man speaks followed by a goofy sound effect
5725,1Hwx3R6pD3g,Children talking in the background and the grunt of an animal
48654,NpLPCD1PiGo,Squeaking then bus idling man and woman speaking
6479,1aNLeVBB9RQ,Walking followed by a toilet flushing
6478,1aJazw1BwKQ,A car engine is idling
6473,1aG3QX2o-RM,Man talking while loudly cutting and a frying sound in the back
15360,5HMsRlqxlsA,An engine trying to start
15361,5HRNrvHJ5KY,A man's voice is overlapped with a dog barking
15366,5HW-z5ETbEg,A woman is speaking in a foreign language over upbeat music that is playing
15367,5HdAyXf-GAg,"A person speaks then another interrupts, the crowd jeers"
6475,1aHGrVdoIas,Running vehicle and screeching tires
6474,1aHFXcdqxx0,Man speaking continuously
31516,DBjQUbJNHwc,A woman is giving a speech
31515,DBinkdcHf08,Police sirens blare and as they get closer and farther away
31514,DBb0BasKlbo,Rustling and clanking
31510,DBO8lX-zCms,A woman is speaking
31519,DByNvRcTTeo,"Several young people are speaking and laughing, and young people are also speaking in the background"
31518,DBweH7LYhiE,A long beep sounds then an engine starts and another beep happens
19469,79j4lZF6Nns,Wind is blowing lightly and a man speaks in a foreign language
19464,79_nR8rCwNY,A cat meows and then a woman sings a song then the cat meows again
19467,79fNdmn7UeE,A horse is trotting and neighs lightly
19466,79d6S-WGhOo,A power tool is being used an man speaks after it is done being used
19460,79X0Mbqzf6Q,Engine running in the background then stops and someone puts something down making clunking noises
19463,79Y9SCkEGVA,A young man is speaking and crumpling plastic
19462,79XjVmV0HZs,A woman laughs then several women speak and then a man speaks
88866,pJGThhDN_ZQ,Wind blows by quickly
88314,othRfG-Y6bI,A vehicle shifts while its engine revs up
39073,HeeIauABF5U,A person speaks and something sizzles in a pan while water drips in the background
39078,HemMWgGbKVg,An aircraft flies far away
73979,eNafHpQw7O4,A toilet flushing
45933,M4oTW3wlD8o,"As people talk, food sizzles amid clanging stirring sounds"
45930,M4b2vHZXMiY,A woman talks and a baby babbles
45935,M4vUB15xEoY,A serrated edge rub against a hard surface
4044,0bKV154c9LM,A boom occurs and a young male speaks
4045,0bKyicbt3eE,A baby is crying and an adult female speaks
4046,0bL1meJ106w,"Man speaking, wind blowing hard through trees and snow"
4047,0bLyzvMLSOM,A strange sounding horn
4040,0bGZFWbvR4g,"Two people speaking, gurgling"
4041,0bHWK1y3nac,Water splashing followed by a man speaking and a rooster crowing
4042,0bHwk-SA6oc,A race car is revving up its engine and takes off
4043,0bKGbnwX-1s,A male giving a speech
100096,xtn4soVf8sQ,Vibrations and humming from a power tool
100097,xtoXPgkA1yE,A baby cries and laughs as people speak
69248,avkLXRfJ4bY,A man talks as a motor engine briefly idles and then revs loudly
100095,xtmxFcckSxY,Toilet flushing woman speaking
4048,0bQYnfj_Mk0,The accelerating sound of a car engine
100090,xtbhJGezyuY,"A man speaks, another person whistles, and a dog barks"
28018,BLiH3beiM3U,"A lady loudly laughing, a dog growling and barking"
35497,FRtZdWE3otE,Someone is snoring steadily followed by a gasp
43747,KeAGJXs5Pc8,Wind blows and leaves rustle
43744,KdqC8KSihJ4,Traffic goes by in all directions and finally one car nearby pulls out into traffic
46719,MaQ6CyaaJA4,A toilet is flushed
60992,WCEg2Jc7VJY,An idle vehicle engine running as wind blows into a microphone followed by a car door closing
